artist,track_name,mbid,danceability_prob,danceability_value,gender_prob,gender_value,genre_dortmund_prob,genre_dortmund_value,genre_electronic_prob,genre_electronic_value,genre_rosamerica_prob,genre_rosamerica_value,genre_tzanetakis_prob,genre_tzanetakis_value,ismir04_rhythm_prob,ismir04_rhythm_value,mood_acoustic_prob,mood_acoustic_value,mood_aggressive_prob,mood_aggressive_value,mood_electronic_prob,mood_electronic_value,mood_happy_prob,mood_happy_value,mood_party_prob,mood_party_value,mood_relaxed_prob,mood_relaxed_value,mood_sad_prob,mood_sad_value,moods_mirex_prob,moods_mirex_value,timbre_prob,timbre_value,tonal_atonal_prob,tonal_atonal_value,voice_instrumental_prob,voice_instrumental_value,gender_male,gender_female,mood_acoustic_acoustic,mood_acoustic_non_acoustic,mood_aggressive_aggressive,mood_aggressive_non_aggressive,mood_electronic_electronic,mood_electronic_non_electronic,mood_happy_happy,mood_happy_not_happy,mood_party_party,mood_party_not_party,mood_relaxed_relaxed,mood_relaxed_not_relaxed,mood_sad_sad,mood_sad_not_sad,timbre_bright,timbre_dark,tonal_atonal_tonal,tonal_atonal_atonal,voice_instrumental_voice,voice_instrumental_instrumental,danceability_danceable,danceability_not_danceable,genre_electronic,genre_ambient,genre_pop,genre_jaz,genre_house,genre_hip,genre_roc,genre_rhy,genre_trance,genre_dan,genre_folkcountry,genre_dnb,genre_raphiphop,genre_techno
Bruno Mars,Just the Way You Are,93a89b89-3a02-4501-a55b-ca1d8f6575da,1.0,not_danceable,0.622126698494,female,0.647631108761,raphiphop,0.765327394009,trance,0.55033737421,hip,0.310666948557,jaz,0.981489956379,ChaChaCha,0.904409646988,not_acoustic,1.0,not_aggressive,0.979391694069,electronic,0.744453728199,happy,0.999984204769,not_party,0.808817088604,relaxed,0.92569476366,not_sad,0.619893670082,Cluster5,0.685673475266,bright,0.519547402859,tonal,0.984329044819,voice,0.0,0.622126698494,0.0,0,0.0,0,0.979391694069,0,0.744453728199,0.0,0.0,0.999984204769,0.808817088604,0.0,0.0,0.92569476366,0.685673475266,0.0,0.519547402859,0.0,0.984329044819,0.0,0.0,1.0,0.0,0.0,0.0,0.1366191852690624,0.0,0.24201687381588433,0.0,0.0,0.3365610842069358,0.0,0.0,0.0,0.2848028567081174,0.0
Bruno Mars,Talking to the Moon,7c2aef54-866a-4906-9143-546ad1ef93d1,0.930814385414,not_danceable,0.645728349686,female,0.736682772636,electronic,0.96217417717,ambient,0.535615861416,rhy,0.313974827528,jaz,0.816553771496,VienneseWaltz,0.996498942375,acoustic,0.997260987759,not_aggressive,0.973296225071,not_electronic,0.560340821743,not_happy,0.989703953266,not_party,0.983402907848,relaxed,0.898523569107,sad,0.458266794682,Cluster2,0.925124943256,bright,0.979454100132,tonal,0.993931174278,voice,0.0,0.645728349686,0.996498942375,0,0.0,0,0.0,0,0.0,0.560340821743,0.0,0.989703953266,0.983402907848,0.0,0.898523569107,0.0,0.925124943256,0.0,0.979454100132,0.0,0.993931174278,0.0,0.0,0.930814385414,0.28907118256404085,0.3775530493700633,0.0,0.12320238515161448,0.0,0.0,0.0,0.21017338291428142,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Mars,Marry You,a8956c11-749a-4fdb-885a-86542bcf204a,0.949338912964,danceable,0.97607922554,female,0.984506726265,electronic,0.586053550243,ambient,0.767566800117,pop,0.313974827528,jaz,0.343077033758,VienneseWaltz,0.932586312294,acoustic,0.995507895947,not_aggressive,0.727869868279,not_electronic,0.535555899143,not_happy,0.965491116047,not_party,0.969852507114,relaxed,0.533805072308,sad,0.497087985277,Cluster5,0.999985575676,bright,0.525913476944,tonal,0.960060656071,voice,0.0,0.97607922554,0.932586312294,0,0.0,0,0.0,0,0.0,0.535555899143,0.0,0.965491116047,0.969852507114,0.0,0.533805072308,0.0,0.999985575676,0.0,0.525913476944,0.0,0.960060656071,0.0,0.949338912964,0.0,0.37121753305306016,0.22097701047055637,0.28941829079608355,0.11838716568029987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lana Del Rey,Young And Beautiful,aa9cdaf8-b8f4-42ad-92a3-d0c3d66bfcb1,0.685367166996,danceable,0.997704684734,female,0.823454916477,electronic,0.660086452961,ambient,0.754650235176,pop,0.313974827528,jaz,0.663037002087,VienneseWaltz,0.731016218662,not_acoustic,0.898474216461,not_aggressive,0.659610569477,not_electronic,0.51383882761,happy,0.907775044441,not_party,0.989230334759,relaxed,0.594016075134,sad,0.342580020428,Cluster3,0.592282116413,dark,0.513858556747,tonal,0.928153395653,voice,0.0,0.997704684734,0.0,0,0.0,0,0.0,0,0.51383882761,0.0,0.0,0.907775044441,0.989230334759,0.0,0.594016075134,0.0,0.0,0.592282116413,0.513858556747,0.0,0.928153395653,0.0,0.685367166996,0.0,0.3226493798000019,0.2586376987988977,0.29569005597437936,0.12302286542672101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lana Del Rey,Summertime Sadness,9a68f6af-8776-412d-8356-2480cb34ab5f,0.625358939171,danceable,0.911151111126,female,0.98852199316,electronic,0.619734525681,trance,0.518191874027,pop,0.454450815916,jaz,0.594816625118,Tango,0.930589795113,not_acoustic,0.650195479393,not_aggressive,0.655209481716,electronic,0.701781272888,not_happy,0.593617141247,not_party,0.586215138435,relaxed,0.696133732796,not_sad,0.327427387238,Cluster5,0.993535816669,dark,0.969272255898,atonal,0.850921452045,voice,0.0,0.911151111126,0.0,0,0.0,0,0.655209481716,0,0.0,0.701781272888,0.0,0.593617141247,0.586215138435,0.0,0.0,0.696133732796,0.0,0.993535816669,0.0,0.969272255898,0.850921452045,0.0,0.625358939171,0.0,0.38301456709181053,0.0,0.20077958575962676,0.17608235702087574,0.0,0.0,0.0,0.0,0.240123490127687,0.0,0.0,0.0,0.0,0.0
Lana Del Rey,Cinnamon Girl,93c05b1f-0366-4bb5-9a2b-d7007526bd7f,0.888506412506,not_danceable,0.998094439507,female,0.99374461174,electronic,0.7762170434,ambient,0.419656187296,rhy,0.307107925415,jaz,0.980667829514,VienneseWaltz,0.666172146797,acoustic,0.948046982288,not_aggressive,0.749540865421,not_electronic,0.695143043995,not_happy,0.974950551987,not_party,0.98946171999,relaxed,0.579484462738,sad,0.312632292509,Cluster3,0.902684152126,dark,0.570220530033,tonal,0.514995932579,voice,0.0,0.998094439507,0.666172146797,0,0.0,0,0.0,0,0.0,0.695143043995,0.0,0.974950551987,0.98946171999,0.0,0.579484462738,0.0,0.0,0.902684152126,0.570220530033,0.0,0.514995932579,0.0,0.0,0.888506412506,0.3980191275052779,0.31089399300272824,0.0,0.12300426797747042,0.0,0.0,0.0,0.16808261151452353,0.0,0.0,0.0,0.0,0.0,0.0
Lana Del Rey,Brooklyn Baby,d972038f-24e3-419d-a61c-5aea17efd93c,0.999999761581,danceable,0.852264463902,female,0.999984920025,electronic,0.747912883759,trance,0.751915276051,dan,0.313974827528,jaz,0.914294719696,ChaChaCha,0.999997377396,not_acoustic,0.873314976692,not_aggressive,0.977108538151,electronic,0.821366608143,not_happy,0.986750006676,party,0.868797719479,not_relaxed,0.846924960613,not_sad,0.693435549736,Cluster5,0.815542638302,bright,0.992457509041,atonal,0.55580663681,instrumental,0.0,0.852264463902,0.0,0,0.0,0,0.977108538151,0,0.0,0.821366608143,0.986750006676,0.0,0.0,0.868797719479,0.0,0.846924960613,0.815542638302,0.0,0.0,0.992457509041,0.0,0.55580663681,0.999999761581,0.0,0.3553874538334187,0.0,0.0,0.11158439721288306,0.0,0.0,0.0,0.0,0.2658028637488609,0.2672252852048373,0.0,0.0,0.0,0.0
Lana Del Rey,Video Games,bc5d81f8-853f-41c2-a7dd-a90b9fe51d99,0.904965043068,not_danceable,0.928906142712,female,0.924774587154,electronic,0.880550682545,ambient,0.284847557545,rhy,0.32860031724,jaz,0.50323009491,VienneseWaltz,0.92210650444,acoustic,0.989814996719,not_aggressive,0.85558617115,not_electronic,0.974360108376,not_happy,0.958443760872,not_party,0.969235777855,relaxed,0.744510173798,sad,0.488715052605,Cluster3,0.894184112549,dark,0.506664216518,atonal,0.881455779076,voice,0.0,0.928906142712,0.92210650444,0,0.0,0,0.0,0,0.0,0.974360108376,0.0,0.958443760872,0.969235777855,0.0,0.744510173798,0.0,0.0,0.894184112549,0.0,0.506664216518,0.881455779076,0.0,0.0,0.904965043068,0.3823320881757529,0.3640484782763077,0.0,0.13585412835816016,0.0,0.0,0.0,0.11776530518977914,0.0,0.0,0.0,0.0,0.0,0.0
Lana Del Rey,Born To Die,ac71eb2c-0a25-4f06-acff-13bec69d06e1,0.784787118435,not_danceable,0.718900263309,male,0.881598770618,electronic,0.572757542133,ambient,0.399347543716,pop,0.313974827528,jaz,0.509830474854,VienneseWaltz,0.803558111191,not_acoustic,0.97255051136,not_aggressive,0.640810072422,electronic,0.646800220013,not_happy,0.80467414856,not_party,0.722783565521,relaxed,0.619147181511,not_sad,0.38446700573,Cluster5,0.575568079948,dark,0.671377301216,tonal,0.831139326096,voice,0.718900263309,0.0,0.0,0,0.0,0,0.640810072422,0,0.0,0.646800220013,0.0,0.80467414856,0.722783565521,0.0,0.0,0.619147181511,0.0,0.575568079948,0.671377301216,0.0,0.831139326096,0.0,0.0,0.784787118435,0.4067017760184025,0.26422621874816626,0.18422820073130414,0.14484380450212714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Post Malone,Better Now,2b632288-0cca-4cc8-85cc-8272f862920e,0.999310553074,danceable,0.703286290169,female,0.998858690262,electronic,0.454875797033,trance,0.623326539993,pop,0.310666948557,jaz,0.361306399107,Tango,0.925642967224,not_acoustic,0.931308448315,not_aggressive,0.704024016857,electronic,0.792599856853,not_happy,0.554112017155,party,0.871485948563,relaxed,0.633100867271,not_sad,0.361542284489,Cluster3,0.559951424599,bright,0.965611100197,atonal,0.994582593441,voice,0.0,0.703286290169,0.0,0,0.0,0,0.704024016857,0,0.0,0.792599856853,0.554112017155,0.0,0.871485948563,0.0,0.0,0.633100867271,0.559951424599,0.0,0.0,0.965611100197,0.994582593441,0.0,0.999310553074,0.0,0.4183301868415354,0.0,0.26105425169816887,0.13010985828360835,0.0,0.0,0.0,0.0,0.1905057031766873,0.0,0.0,0.0,0.0,0.0
Post Malone,Wow.,afa29727-df4c-4c73-9116-fda1d0d235a4,0.999161183834,danceable,0.826069414616,female,0.642438590527,electronic,0.560588240623,house,0.548522174358,rhy,0.310666948557,jaz,0.571537613869,Rumba-International,0.95867305994,not_acoustic,0.982339262962,not_aggressive,0.969861328602,electronic,0.902948975563,not_happy,0.584958612919,party,0.747166633606,relaxed,0.629611492157,sad,0.272875517607,Cluster3,0.848522305489,dark,0.999999940395,atonal,0.985461354256,voice,0.0,0.826069414616,0.0,0,0.0,0,0.969861328602,0,0.0,0.902948975563,0.584958612919,0.0,0.747166633606,0.0,0.629611492157,0.0,0.0,0.848522305489,0.0,0.999999940395,0.985461354256,0.0,0.999161183834,0.0,0.31152828066364124,0.0,0.0,0.15064714631104437,0.2718377963849903,0.0,0.0,0.2659867766403241,0.0,0.0,0.0,0.0,0.0,0.0
Doja Cat,Candy,9dd57e53-1fd2-4c11-8e41-2cebbbedd3fe,0.993561446667,danceable,0.996279776096,female,0.974750518799,electronic,0.546799123287,ambient,0.662306427956,pop,0.316520601511,jaz,0.23039573431,ChaChaCha,0.662883579731,acoustic,0.991740882397,not_aggressive,0.915313243866,electronic,0.865254044533,not_happy,0.779397368431,not_party,0.979106605053,relaxed,0.663658618927,sad,0.305972069502,Cluster3,0.625540792942,bright,0.978459775448,atonal,0.795477509499,instrumental,0.0,0.996279776096,0.662883579731,0,0.0,0,0.915313243866,0,0.0,0.865254044533,0.0,0.779397368431,0.979106605053,0.0,0.663658618927,0.0,0.625540792942,0.0,0.0,0.978459775448,0.0,0.795477509499,0.993561446667,0.0,0.38984147064273167,0.21868670009122246,0.2648826616769854,0.1265891675890605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doja Cat,So High,837366be-1267-4e1f-bd39-cd073eb47a77,0.949692130089,danceable,0.585177123547,male,0.980534136295,electronic,0.667828083038,ambient,0.444607198238,pop,0.313974827528,jaz,0.582157373428,Tango,0.771398901939,not_acoustic,0.806081235409,not_aggressive,0.517928898335,not_electronic,0.896997451782,not_happy,0.804771959782,not_party,0.558210015297,relaxed,0.62474167347,not_sad,0.293555080891,Cluster3,0.885400652885,bright,0.651780247688,atonal,0.606157064438,voice,0.585177123547,0.0,0.0,0,0.0,0,0.0,0,0.0,0.896997451782,0.0,0.804771959782,0.558210015297,0.0,0.0,0.62474167347,0.885400652885,0.0,0.0,0.651780247688,0.606157064438,0.0,0.949692130089,0.0,0.40737717057283546,0.27745889186998246,0.18471852812681702,0.13044540943036506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dua Lipa,New Rules,118dfa40-be00-4267-9ba7-027928fbeaac,0.999987840652,danceable,0.858904361725,female,0.991378128529,electronic,0.782309353352,trance,0.93459880352,dan,0.311586618423,jaz,0.216739863157,Tango,0.981102287769,not_acoustic,0.994922935963,not_aggressive,0.522800326347,electronic,0.583727002144,happy,0.578195750713,not_party,0.555358588696,relaxed,0.740447282791,not_sad,0.529829263687,Cluster5,0.808762550354,dark,0.653554022312,atonal,0.97741651535,voice,0.0,0.858904361725,0.0,0,0.0,0,0.522800326347,0,0.583727002144,0.0,0.0,0.578195750713,0.555358588696,0.0,0.0,0.740447282791,0.0,0.808762550354,0.0,0.653554022312,0.97741651535,0.0,0.999987840652,0.0,0.3282847192918746,0.0,0.0,0.1031787192197541,0.0,0.0,0.0,0.0,0.25905373446722824,0.30948282702114305,0.0,0.0,0.0,0.0
Dua Lipa,One Kiss (with Dua Lipa),1f215b13-829c-4077-9098-e287d1d87f50,0.991046249866,danceable,0.919511854649,female,0.590016186237,electronic,0.420568704605,ambient,0.394677400589,hip,0.313974827528,jaz,0.97475451231,ChaChaCha,0.985797166824,not_acoustic,0.821171224117,not_aggressive,0.932300388813,electronic,0.738777339458,happy,0.986178517342,party,0.821726500988,relaxed,0.674366295338,sad,0.533548355103,Cluster5,0.989060521126,dark,0.993667423725,atonal,0.989564716816,voice,0.0,0.919511854649,0.0,0,0.0,0,0.932300388813,0,0.738777339458,0.0,0.986178517342,0.0,0.821726500988,0.0,0.674366295338,0.0,0.0,0.989060521126,0.0,0.993667423725,0.989564716816,0.0,0.991046249866,0.0,0.34318488109089657,0.24462518867650718,0.0,0.18262450482578696,0.0,0.22956542540680927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sia,Los Angeles - Remix,3aba8bd9-f8ae-4c8f-9910-43ffc9302878,0.742797255516,danceable,0.542611658573,male,0.846899569035,electronic,0.596499502659,ambient,0.511451721191,rhy,0.310666948557,jaz,0.431608885527,Rumba-International,0.980128645897,not_acoustic,1.0,not_aggressive,0.862811684608,electronic,0.813681542873,not_happy,0.999943196774,not_party,0.808817088604,relaxed,0.553398132324,not_sad,0.248810619116,Cluster3,0.71538156271,dark,0.642199993134,atonal,0.76332461834,instrumental,0.542611658573,0.0,0.0,0,0.0,0,0.862811684608,0,0.0,0.813681542873,0.0,0.999943196774,0.808817088604,0.0,0.0,0.553398132324,0.0,0.71538156271,0.0,0.642199993134,0.0,0.76332461834,0.742797255516,0.0,0.3738216450672989,0.26329500393995087,0.0,0.13712845539636376,0.0,0.0,0.0,0.2257548955963865,0.0,0.0,0.0,0.0,0.0,0.0
Sia,Les Limites,4089bf28-8e88-4691-aac3-d937a4b6916b,0.999886274338,danceable,0.878525614738,male,0.419918358326,electronic,0.444722443819,ambient,0.374288678169,pop,0.174181446433,jaz,0.662774682045,ChaChaCha,0.924920082092,not_acoustic,0.999999880791,aggressive,0.677841842175,electronic,0.79675424099,happy,0.938796877861,not_party,0.541977882385,not_relaxed,0.717935264111,not_sad,0.61999386549,Cluster5,0.525731801987,dark,0.981827616692,tonal,0.904374182224,voice,0.878525614738,0.0,0.0,0,0.999999880791,0,0.677841842175,0,0.79675424099,0.0,0.0,0.938796877861,0.0,0.541977882385,0.0,0.717935264111,0.0,0.525731801987,0.981827616692,0.0,0.904374182224,0.0,0.999886274338,0.0,0.2971588078316382,0.31471163048944567,0.26486857548445786,0.12326098619445817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Styles,Adore You,31031d58-3eee-42c7-8309-71dae86da8eb,1.0,not_danceable,0.622487187386,female,0.995943546295,electronic,0.3987441957,techno,0.85469263792,hip,0.309046447277,jaz,0.958444714546,ChaChaCha,0.976233839989,not_acoustic,1.0,not_aggressive,0.982552468777,electronic,0.94916677475,not_happy,0.999984264374,not_party,0.808817088604,relaxed,0.96693277359,not_sad,0.619994521141,Cluster5,0.999310195446,dark,0.999991893768,atonal,0.531203985214,voice,0.0,0.622487187386,0.0,0,0.0,0,0.982552468777,0,0.0,0.94916677475,0.0,0.999984264374,0.808817088604,0.0,0.0,0.96693277359,0.0,0.999310195446,0.0,0.999991893768,0.531203985214,0.0,0.0,1.0,0.3892796681576769,0.0,0.0,0.12079549979398618,0.0,0.334069604350603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15585522769773388
Travis Scott,HIGHEST IN THE ROOM,818548d8-869f-49e4-97b5-aff0eac2aab0,0.99997651577,danceable,0.93319696188,female,0.998440921307,electronic,0.516223788261,trance,0.39351272583,rhy,0.313974827528,jaz,0.209058269858,ChaChaCha,0.999998867512,not_acoustic,0.979095637798,not_aggressive,0.98436820507,electronic,0.60839921236,not_happy,0.792643606663,party,0.813505589962,relaxed,0.525896668434,sad,0.722601175308,Cluster5,0.980061650276,dark,0.961115658283,atonal,0.5,voice,0.0,0.93319696188,0.0,0,0.0,0,0.98436820507,0,0.0,0.60839921236,0.792643606663,0.0,0.813505589962,0.0,0.525896668434,0.0,0.0,0.980061650276,0.0,0.961115658283,0.5,0.0,0.99997651577,0.0,0.4493125597038573,0.0,0.0,0.14129312053287307,0.0,0.0,0.0,0.1770863015983637,0.23230801816490593,0.0,0.0,0.0,0.0,0.0
Travis Scott,SICKO MODE,73784600-a665-4a6c-9687-187dbefc556d,0.999866604805,danceable,0.540458440781,male,0.999986231327,electronic,0.609342873096,trance,0.651121258736,hip,0.139321893454,jaz,0.204414010048,ChaChaCha,0.984614372253,not_acoustic,0.994500100613,not_aggressive,0.882686972618,electronic,0.813276946545,not_happy,0.647331476212,party,0.81361913681,relaxed,0.704279780388,not_sad,0.390717953444,Cluster3,0.964983642101,dark,0.959660589695,atonal,0.769434452057,voice,0.540458440781,0.0,0.0,0,0.0,0,0.882686972618,0,0.0,0.813276946545,0.647331476212,0.0,0.81361913681,0.0,0.0,0.704279780388,0.0,0.964983642101,0.0,0.959660589695,0.769434452057,0.0,0.999866604805,0.0,0.4167004717099132,0.0,0.0,0.05805629807998392,0.0,0.27132627145835164,0.0,0.0,0.2539169587517512,0.0,0.0,0.0,0.0,0.0
Travis Scott,90210 (feat. Kacy Hill),92155ba2-b134-4f38-b964-1d80eb1bd75e,0.998995363712,danceable,0.979164659977,female,0.999997317791,electronic,0.582471191883,trance,0.435368597507,rhy,0.328519314528,jaz,0.514969348907,VienneseWaltz,0.798967957497,not_acoustic,0.991519391537,not_aggressive,0.53790974617,electronic,0.962508797646,not_happy,0.801468729973,not_party,0.969538927078,relaxed,0.547826170921,not_sad,0.396506220102,Cluster3,0.839461088181,dark,0.966742694378,atonal,0.97668671608,voice,0.0,0.979164659977,0.0,0,0.0,0,0.53790974617,0,0.0,0.962508797646,0.0,0.801468729973,0.969538927078,0.0,0.0,0.547826170921,0.0,0.839461088181,0.0,0.966742694378,0.97668671608,0.0,0.998995363712,0.0,0.4261915660122253,0.0,0.0,0.14001253666683708,0.0,0.0,0.0,0.18555092205040763,0.24824497527053002,0.0,0.0,0.0,0.0,0.0
